,reward,action,dead_apple_ratio,is_frozen,"obs[""CUR_CELL_HAS_APPLE""] -> !MOVE_ACTION","obs[""CUR_CELL_IS_FOREIGN_PROPERTY""] -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.375 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.4 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.425 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.45 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.475 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.5 -> !MOVE_ACTION","obs[""ORIENTATION""] == 0 -> !MOVE_ACTION","obs[""ORIENTATION""] == 1 -> !MOVE_ACTION","obs[""ORIENTATION""] == 2 -> !MOVE_ACTION","obs[""ORIENTATION""] == 3 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""CUR_CELL_IS_FOREIGN_PROPERTY""] -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 1 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 2 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 3 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 4 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 5 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 6 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 7 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 8 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.425 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.425 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.425 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.475 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.475 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.475 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","len(obs[""RIOTS""]) > 0 -> len(obs[""RIOTS""]) == 0"
37,0.0,0,0.16923076923076924,False,6.359061805955471e-06,1.7962175628441992e-18,1.1762723161059408e-34,1.1762723161059408e-34,1.1762723161059408e-34,1.1762723161059408e-34,0.13810100136844938,0.13810100136844938,4.967664632935621e-13,0.9389231126850375,3.958896365102031e-10,1.600477946518581e-16,0.0001305570168300857,0.6760727175208522,0.8828310709776093,0.3410693249437953,0.04990107577912048,6.323654419511427e-05,6.323654419511427e-05,6.359061805955471e-06,6.359061805955471e-06,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.3392031014866217,0.0499999999999997,0.0499999999999997,0.3392031014866217,0.0499999999999997,0.0499999999999997,0.3392031014866217,0.0499999999999997,0.0499999999999997,0.3392031014866217,0.0499999999999997
38,0.0,3,0.15384615384615385,False,6.359098200064096e-07,9.96580823992588e-18,9.193755941509609e-36,9.193755941509609e-36,9.193755941509609e-36,1.1762723161059408e-34,0.13810100136844944,0.13810100136844944,1.1414231390487839e-14,0.9760276020759318,3.958896365102031e-10,2.0556203008566954e-16,0.0001305570168300857,0.6760727175208522,0.8828310709776093,0.049213682089958,0.005224756448635783,6.324014337442346e-06,6.324014337442346e-06,6.359098200064096e-07,6.359098200064096e-07,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.3392031014866215,0.0499999999999997,0.0499999999999997,0.3392031014866215,0.0499999999999997,0.0499999999999997,0.3392031014866215,0.0499999999999997,0.0499999999999997,0.3392031014866215,0.0499999999999997
39,0.0,6,0.15384615384615385,False,6.359101839497872e-08,6.270900616373655e-17,7.734311407633491e-37,7.734311407633491e-37,7.734311407633491e-37,1.1762723161059408e-34,0.13810100136844963,0.13810100136844963,2.9811433736176064e-16,0.9907948680364617,3.958896365102031e-10,2.5045648579597295e-16,0.0001305570168300857,0.6760727175208522,0.42970178716618623,0.00514944923063308,0.0005249440793308687,6.324050331488806e-07,6.324050331488806e-07,6.359101839497872e-08,6.359101839497872e-08,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.33920310148662147,0.04999999999999972,0.04999999999999972,0.33920310148662147,0.04999999999999972,0.04999999999999972,0.33920310148662147,0.04999999999999972,0.04999999999999972,0.33920310148662147,0.04999999999999972
40,0.0,6,0.16923076923076924,False,6.359101839497872e-08,1.522609322082493e-17,2.5106053342558767e-39,2.5106053342558767e-39,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844963,0.13810100136844963,2.981143373617607e-19,0.9965153711141459,3.958896365102031e-10,3.0599570846736946e-16,0.0001305570168300857,0.6760727175208523,0.4297017871661865,0.0051494492306330755,0.0005249440793308681,6.324050331488794e-07,6.324050331488794e-07,6.359101839497872e-08,6.359101839497872e-08,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.33920310148662136,0.04999999999999972,0.04999999999999972,0.33920310148662136,0.04999999999999972,0.04999999999999972,0.33920310148662136,0.04999999999999972,0.04999999999999972,0.33920310148662136,0.04999999999999972
41,0.0,8,0.18461538461538463,False,5.593681464626732e-08,3.7780376405267445e-18,8.599014983130511e-41,8.599014983130511e-41,7.734311407633491e-37,1.1762723161059242e-34,0.1381010013684497,0.1381010013684497,8.35940648745095e-21,0.9965153711141459,3.958896365102031e-10,3.73760165537772e-16,0.0001305570168300857,0.6473776314605935,0.3985962614174752,0.0045324392975325005,0.00046178777535505616,5.562849351280775e-07,5.562849351280775e-07,5.593681464626732e-08,5.593681464626732e-08,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.04999999999999974,0.33920310148662125,0.04999999999999974,0.04999999999999974,0.33920310148662125,0.04999999999999974,0.04999999999999974,0.33920310148662125,0.04999999999999974,0.04999999999999974,0.33920310148662125,0.04999999999999974
42,0.0,8,0.18461538461538463,False,4.196764495646208e-08,6.981421212469552e-18,1.9290570519089912e-41,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.1381010013684496,0.1381010013684496,1.4506824113151567e-21,0.9965153711141459,3.958896365102031e-10,4.831616750845774e-16,0.0001305570168300857,0.5793750127350507,0.33211354831949785,0.003404401009164405,0.0003465048999346871,4.1736326454871674e-07,4.1736326454871674e-07,4.196764495646208e-08,4.196764495646208e-08,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.04999999999999968,0.3392031014866211,0.04999999999999968,0.04999999999999968,0.3392031014866211,0.04999999999999968,0.04999999999999968,0.3392031014866211,0.04999999999999968,0.04999999999999968,0.3392031014866211,0.04999999999999968
43,0.0,2,0.18461538461538463,False,3.080240388349069e-08,1.4213020689246282e-18,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844958,0.13810100136844958,2.474860910850242e-23,0.9965153711141459,3.958896365102031e-10,6.303681099149021e-16,0.0001305570168300857,0.5027254852270108,0.2673817218649316,0.002500945600944956,0.00025434278648316214,3.0632629345843256e-07,3.0632629345843256e-07,3.080240388349069e-08,3.080240388349069e-08,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.339203101486621,0.04999999999999972,0.04999999999999972,0.339203101486621,0.04999999999999972,0.04999999999999972,0.339203101486621,0.04999999999999972,0.04999999999999972,0.339203101486621,0.04999999999999972
44,0.0,2,0.18461538461538463,False,2.4973776243745257e-09,2.753774027510165e-19,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844952,0.13810100136844952,2.268506607971396e-25,0.9965153711141459,3.958896365102031e-10,1.2769154632958481e-15,0.0001305570168300857,0.4504471007532045,0.22833900632159476,0.0011412505030279469,0.00011592168966037201,1.395948831574369e-07,2.483613381683282e-08,2.4973776243745257e-09,2.4973776243745257e-09,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.04999999999999972,0.33920310148662086,0.04999999999999972,0.04999999999999972,0.33920310148662086,0.04999999999999972,0.04999999999999972,0.33920310148662086,0.04999999999999972,0.04999999999999972,0.33920310148662086,0.04999999999999972
45,0.0,2,0.18461538461538463,False,2.0190910138562304e-10,5.411433879074808e-20,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844955,0.13810100136844955,2.0637994735877172e-27,0.9965153711141459,3.958896365102031e-10,3.200347774288588e-15,0.0001305570168300857,0.3985625221055015,0.19305073804020528,0.0009228850132478348,5.2768511126218946e-05,6.354073601278801e-08,2.007962878689557e-09,2.0190910138562304e-10,2.0190910138562304e-10,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.0499999999999997,0.3392031014866209,0.0499999999999997,0.0499999999999997,0.3392031014866209,0.0499999999999997,0.0499999999999997,0.3392031014866209,0.0499999999999997,0.0499999999999997,0.3392031014866209,0.0499999999999997
46,0.0,0,0.16923076923076924,False,1.48987587704446e-11,6.1357469523238335e-21,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844972,0.13810100136844972,1.6955631819340704e-29,0.9965153711141459,3.958896365102031e-10,3.6287099761856386e-16,0.0001305570168300857,0.3284039117718782,0.017346813009281602,6.8157424865569e-05,3.893949004246717e-06,4.688635366069734e-09,1.4816644913153325e-10,1.48987587704446e-11,1.48987587704446e-11,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.3392031014866209,0.04999999999999979,0.04999999999999979,0.3392031014866209,0.04999999999999979,0.04999999999999979,0.3392031014866209,0.04999999999999979,0.04999999999999979,0.3392031014866209,0.04999999999999979
47,0.0,2,0.16923076923076924,False,1.2480887950127403e-11,6.4255653834206266e-21,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.1381010013684496,0.1381010013684496,2.4349583540240975e-30,0.9965153711141459,3.958896365102031e-10,4.4251199870570714e-17,0.0001305570168300857,0.2905957913211709,0.014572679864707394,5.709701091021335e-05,3.2620148205829033e-06,3.92773207412365e-09,1.2412100082373e-10,1.2480887950127403e-11,1.2480887950127403e-11,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.04999999999999979,0.33920310148662064,0.04999999999999979,0.04999999999999979,0.33920310148662064,0.04999999999999979,0.04999999999999979,0.33920310148662064,0.04999999999999979,0.04999999999999979,0.33920310148662064,0.04999999999999979
48,0.0,2,0.18461538461538463,True,9.093408457315064e-12,5.280241170573212e-22,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.1381010013684496,0.1381010013684496,1.985967388402091e-32,0.9965153711141457,3.958896365102031e-10,4.439457458725483e-18,0.0001305570168300857,0.22985309209719,0.010659621284739256,4.1600765120348746e-05,2.3766625850618107e-06,2.8616931937517507e-09,9.04329053481804e-11,9.093408457315064e-12,9.093408457315064e-12,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.04999999999999981,0.3392031014866205,0.04999999999999981,0.04999999999999981,0.3392031014866205,0.04999999999999981,0.04999999999999981,0.3392031014866205,0.04999999999999981,0.04999999999999981,0.3392031014866205,0.04999999999999981
49,0.0,2,0.16923076923076924,True,9.093408457389487e-13,2.778123680309997e-22,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844963,0.13810100136844963,1.9859673884020915e-35,0.9965153711141455,3.958896365102031e-10,4.439457458725505e-20,0.0001305570168300857,0.028980425600915745,0.0010762876654907363,4.160232273995986e-06,2.37666766874522e-07,2.8616932011221116e-10,9.043290535554087e-12,9.093408457389487e-13,9.093408457389487e-13,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.33920310148662053,0.04999999999999985,0.04999999999999985,0.33920310148662053,0.04999999999999985,0.04999999999999985,0.33920310148662053,0.04999999999999985,0.04999999999999985,0.33920310148662053,0.04999999999999985
50,0.0,2,0.12307692307692308,True,8.264594555125208e-13,2.479322510403903e-22,4.293636545684195e-43,1.9290570519089912e-41,7.734311407633491e-37,1.1762723161059242e-34,0.13810100136844958,0.13810100136844958,1.6068429068281573e-36,0.9965153711141455,3.958896365102031e-10,4.696392909528668e-21,0.0001305570168300857,0.028980425600915745,0.0010762876654907354,4.160232273995986e-06,2.1600475984315892e-07,2.600865688577802e-10,8.219044604762762e-12,8.264594555125208e-13,8.264594555125208e-13,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.04999999999999985,0.3392031014866204,0.04999999999999985,0.04999999999999985,0.3392031014866204,0.04999999999999985,0.04999999999999985,0.3392031014866204,0.04999999999999985,0.04999999999999985,0.3392031014866204,0.04999999999999985
51,0.0,0,0.15384615384615385,True,0.0036036532508427516,0.00499130407003764,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,5.262880901005205e-05,0.04999999999999998,0.04999999999999998,0.04731316633804304,0.04473353569020461,0.04999999999999998,0.04999999999999998,0.03906108958365808,0.034904479731739206,0.0036036532508427516,0.0036036532508427516,0.0036036532508427516,0.0036036532508427516,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998
52,0.0,2,0.15384615384615385,False,0.0002897940443139211,0.004340310605633861,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,5.295229907328755e-07,0.04999999999999994,0.04999999999999994,0.05363143849607811,0.04013356226953019,0.04999999999999994,0.04999999999999994,0.03520464974693876,0.028171184134432623,0.0018351719390291132,0.0002897940443139211,0.0002897940443139211,0.0002897940443139211,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994
53,0.0,4,0.15384615384615385,False,2.628062042180797e-06,4.3590410016046134e-05,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,5.29523270847228e-10,0.04999999999999994,0.04999999999999994,0.006312116592647141,0.004163751799874642,0.04999999999999994,0.043935472373954836,0.028073802189511103,0.002331934415780951,0.00014822622543652028,2.628062042180797e-06,2.628062042180797e-06,2.628062042180797e-06,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994,0.04999999999999994
54,0.0,2,0.12307692307692308,False,2.3387140000111647e-08,4.147811847102726e-06,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,5.6256789142032e-12,0.04999999999999998,0.04999999999999998,6.351809018152971e-05,0.0037070150224533006,0.04999999999999998,0.04393547237395487,0.027461508207833968,0.002371139825453158,1.3192564486768075e-06,2.3387140000111647e-08,2.3387140000111647e-08,2.3387140000111647e-08,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998,0.04999999999999998
55,0.0,4,0.12307692307692308,False,2.338714054652295e-11,4.147828879472356e-08,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,5.62567891423482e-15,0.0499999999999999,0.0499999999999999,6.352208463501492e-07,0.00037194241876579726,0.0499999999999999,0.004574428965074986,0.002010253820239913,1.6954618735020915e-05,9.411027128559138e-09,2.338714054652295e-11,2.338714054652295e-11,2.338714054652295e-11,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999,0.0499999999999999
