,reward,action,dead_apple_ratio,is_frozen,"obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.375 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.42500000000000004 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.42500000000000004 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.42500000000000004 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45000000000000007 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45000000000000007 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.45000000000000007 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4750000000000001 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4750000000000001 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.4750000000000001 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5000000000000001 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5000000000000001 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""DIRT_FRACTION""] > 0.5000000000000001 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_CLEANED""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 10 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 15 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 20 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 25 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 0 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 1 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","obs[""SINCE_AGENT_LAST_PAID""] > 30 and obs[""AGENT_LOOK""] == 2 -> obs[""SINCE_AGENT_LAST_PAID""] == 0","len(obs[""RIOTS""]) >= 1 -> len(obs[""RIOTS""]) == 0","obs[""CUR_CELL_HAS_APPLE""] -> !MOVE_ACTION","obs[""CUR_CELL_IS_FOREIGN_PROPERTY""] -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.375 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.4 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.42500000000000004 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.45000000000000007 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.4750000000000001 -> !MOVE_ACTION","obs[""DIRT_FRACTION""] > 0.5000000000000001 -> !MOVE_ACTION","obs[""ORIENTATION""] == 0 -> !MOVE_ACTION","obs[""ORIENTATION""] == 1 -> !MOVE_ACTION","obs[""ORIENTATION""] == 2 -> !MOVE_ACTION","obs[""ORIENTATION""] == 3 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""CUR_CELL_IS_FOREIGN_PROPERTY""] -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 1 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 2 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 3 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 4 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 5 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 6 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 7 -> !MOVE_ACTION","obs[""CUR_CELL_HAS_APPLE""] and obs[""NUM_APPLES_AROUND""] < 8 -> !MOVE_ACTION"
36,1.0,10,0.05128205128205128,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,1.0199241300278546e-14,5.7161183476099e-25,3.078331797069224e-97,9.89281141098105e-56,9.89281141098141e-36,4.32420251563093e-28,0.2572125927381402,0.2572125927381402,1.0451418935473968e-60,7.38751958735636e-21,4.780736858270235e-06,3.462802279945675e-20,0.9320314964647848,0.3234447894686372,0.36371056905913945,0.9576913500884018,4.780757428259141e-07,4.780759713595931e-11,1.019924130027758e-13,1.019924130027758e-13,1.0199241300278546e-14,0.999993773044761,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000004,0.00999999999999989,0.00999999999999989
37,0.0,1,0.10256410256410256,False,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,1.0199241300278571e-15,5.716118347609914e-26,3.078331797069224e-97,9.892811410980769e-56,9.89281141098141e-36,4.32420251563093e-28,0.2572125927381403,0.2572125927381403,1.0451418935474167e-62,7.387519587356378e-22,4.780736858270235e-06,3.462802279945659e-21,0.9320314964647848,0.3234447894686373,0.36371056905913957,0.9576913500884018,4.780757428259124e-07,4.7807597135959486e-11,1.0199241300278474e-14,1.0199241300278474e-14,1.0199241300278571e-15,0.999993773044761,0.009887327997866251,0.009999999999999872,0.9967505399811851,0.009887327997866251,0.009999999999999872,0.9967505399811851,0.009887327997866251,0.009999999999999872,0.9967505399811851,0.009887327997866251,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.8000000000000007,0.009999999999999872,0.009999999999999872
38,0.0,1,0.10256410256410256,False,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,4.979947490705501e-16,2.790988896495485e-26,1.50304618324452e-96,4.830328052027891e-55,4.830328052028204e-35,2.1113630742740247e-27,0.6283591998679091,0.6283591998679091,5.103077373079172e-63,3.607078070658874e-22,2.3342301557214188e-05,1.6907702266396688e-21,0.9852842713042833,0.700085593469001,0.7362165842995687,0.9910332526687828,2.334279194425393e-06,2.33428464324304e-11,4.9799474907054535e-15,4.9799474907054535e-15,4.979947490705501e-16,0.999993773044761,0.00988732799786626,0.00999999999999988,0.9967505399811851,0.00988732799786626,0.00999999999999988,0.9967505399811851,0.00988732799786626,0.00999999999999988,0.9967505399811851,0.00988732799786626,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.8000000000000007,0.00999999999999988,0.00999999999999988
39,0.0,1,0.10256410256410256,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.979947490705513e-17,2.790988896495485e-26,1.50304618324452e-96,4.8303280520278226e-55,4.830328052028204e-35,2.1113630742740247e-27,0.6283591998679092,0.6283591998679092,5.103077373079221e-64,3.6070780706588577e-23,2.3342301557214188e-05,1.690770226639649e-22,0.9852842713042833,0.7000855934690009,0.7362165842995688,0.9170283954137439,2.3342840984091162e-07,2.3342846432920825e-12,4.979947490705466e-16,4.979947490705466e-16,4.979947490705513e-17,0.999993773044761,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
40,0.0,0,0.10256410256410256,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.97994749070549e-18,2.790988896495465e-26,1.50304618324452e-96,4.830328052027685e-55,4.830328052028204e-35,2.1113630742739946e-27,0.6283591998679091,0.6283591998679091,5.103077373079173e-66,3.607078070658841e-24,2.3342301557214188e-05,1.690770226639649e-22,0.9852842713042833,0.700085593469001,0.7362165842995688,0.9170283954137439,2.3342840984091201e-07,2.3342846432969814e-13,4.979947490705442e-17,4.979947490705442e-17,4.97994749070549e-18,0.999993773044761,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
41,0.0,0,0.07692307692307693,False,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,4.979947490705502e-19,2.7909888964954322e-27,1.50304618324452e-96,4.830328052027754e-55,4.830328052028204e-35,2.1113630742739648e-27,0.6283591998679091,0.6283591998679091,5.103077373079271e-68,3.6070780706588496e-25,2.3342301557214188e-05,1.690770226639649e-22,0.9852842713042833,0.700085593469001,0.7362165842995688,0.9170283954137439,2.334284588808629e-08,2.3342846432974847e-14,4.979947490705454e-18,4.979947490705454e-18,4.979947490705502e-19,0.999993773044761,0.009887327997866286,0.009999999999999907,0.9967505399811851,0.009887327997866286,0.009999999999999907,0.9967505399811851,0.009887327997866286,0.009999999999999907,0.9967505399811851,0.009887327997866286,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.009999999999999907,0.8000000000000007,0.009999999999999907,0.009999999999999907
42,0.0,0,0.10256410256410256,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.979947490705479e-20,2.7909888964954393e-28,1.50304618324452e-96,4.830328052027616e-55,4.830328052028204e-35,2.11136307427398e-27,0.6283591998679091,0.6283591998679091,5.1030773730793683e-70,3.607078070658858e-26,2.3342301557214232e-05,1.690770226639649e-22,0.9852842713042833,0.7000855934690017,0.7362165842995682,0.9170283954137447,2.3342846378485937e-09,2.3342846432975235e-15,4.979947490705432e-19,4.979947490705432e-19,4.979947490705479e-20,0.999993773044761,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
43,0.0,0,0.10256410256410256,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.979947490705491e-21,2.790988896495459e-28,1.5030461832445627e-96,4.830328052027685e-55,4.830328052028204e-35,2.1113630742739648e-27,0.6283591998679091,0.6283591998679091,5.103077373079321e-72,3.607078070658884e-26,2.3342301557214273e-05,1.690770226639653e-23,0.9852842713042833,0.7000855934690017,0.7362165842995682,0.9170283954137447,2.334284642752592e-10,2.334284643297529e-16,4.9799474907054435e-20,4.9799474907054435e-20,4.979947490705491e-21,0.999993773044761,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.9967505399811851,0.009887327997866268,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
44,0.0,5,0.10256410256410256,False,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,4.979947490705433e-22,2.790988896495459e-28,1.5030461832445627e-96,4.830328052027616e-55,4.830328052028204e-35,2.1113630742739648e-27,0.6283591998679091,0.6283591998679091,5.10307737307937e-73,3.607078070658884e-26,2.3342301557214188e-05,1.6907702266396333e-24,0.9852842713042833,0.7000855934690017,0.7362165842995682,0.5249928803229496,2.3342846432429986e-11,2.3342846432975017e-17,4.979947490705385e-21,4.979947490705385e-21,4.979947490705433e-22,0.999993773044761,0.00988732799786626,0.00999999999999988,0.9967505399811851,0.00988732799786626,0.00999999999999988,0.9967505399811851,0.00988732799786626,0.00999999999999988,0.9967505399811851,0.00988732799786626,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.00999999999999988,0.8000000000000007,0.00999999999999988,0.00999999999999988
45,0.0,0,0.1282051282051282,False,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,4.979947490705433e-22,2.7909888964954985e-28,1.5030461832445627e-96,4.830328052027548e-55,4.830328052028204e-35,2.1113630742739347e-27,0.6283591998679091,0.6283591998679091,5.103077373079467e-75,3.6070780706588324e-26,2.3342301557214188e-05,1.6907702266396254e-25,0.9852842713042833,0.7000855934690017,0.7362165842995682,0.5249928803229496,2.334284643243007e-11,2.3342846432975017e-17,4.979947490705385e-21,4.979947490705385e-21,4.979947490705433e-22,0.999993773044761,0.009887327997866251,0.009999999999999872,0.9967505399811851,0.009887327997866251,0.009999999999999872,0.9967505399811851,0.009887327997866251,0.009999999999999872,0.9967505399811851,0.009887327997866251,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.8000000000000007,0.009999999999999872,0.009999999999999872
46,0.0,0,0.15384615384615385,False,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,4.979947490705457e-24,2.7909888964955384e-28,1.5030461832445627e-96,4.830328052027616e-55,4.830328052028204e-35,2.1113630742739648e-27,0.6283591998679091,0.6283591998679091,5.103077373079516e-76,3.6070780706588324e-26,2.3342301557214232e-05,1.6907702266396415e-26,0.9852842713042833,0.18925172483075325,0.21819961842513966,0.0109314976632666,2.334284643296948e-13,2.334284643297513e-19,4.9799474907054097e-23,4.9799474907054097e-23,4.979947490705457e-24,0.999993773044761,0.009887327997866234,0.009999999999999853,0.9967505399811851,0.009887327997866234,0.009999999999999853,0.9967505399811851,0.009887327997866234,0.009999999999999853,0.9967505399811851,0.009887327997866234,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.009999999999999853,0.8000000000000007,0.009999999999999853,0.009999999999999853
47,0.0,5,0.15384615384615385,False,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,4.979947490705457e-24,2.790988896495578e-28,1.5030461832445627e-96,4.830328052027616e-55,4.830328052028204e-35,2.1113630742739946e-27,0.6283591998679091,0.6283591998679091,5.103077373079564e-77,3.607078070658884e-26,2.3342301557214232e-05,1.6907702266396656e-26,0.9852842713042833,0.18925172483075325,0.21819961842513966,0.0109314976632666,2.334284643296948e-13,2.334284643297513e-19,4.9799474907054097e-23,4.9799474907054097e-23,4.979947490705457e-24,0.999993773044761,0.009887327997866234,0.009999999999999872,0.9967505399811851,0.009887327997866234,0.009999999999999872,0.9967505399811851,0.009887327997866234,0.009999999999999872,0.9967505399811851,0.009887327997866234,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.8000000000000007,0.009999999999999872,0.009999999999999872
48,0.0,0,0.23076923076923078,False,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,4.979947490705388e-27,2.7909888964955384e-28,1.5030461832445627e-96,4.830328052027548e-55,4.830328052028204e-35,2.1113630742739946e-27,0.6283591998679091,0.6283591998679091,5.103077373079662e-79,3.607078070658884e-26,2.3342301557214273e-05,1.6907702266396738e-28,0.9852842713042833,0.18925172483075325,0.0002790210151940231,1.1052193877784031e-05,2.3342846432974794e-16,2.334284643297497e-22,4.9799474907053396e-26,4.9799474907053396e-26,4.979947490705388e-27,0.999993773044761,0.009887327997866234,0.009999999999999872,0.9967505399811851,0.009887327997866234,0.009999999999999872,0.9967505399811851,0.009887327997866234,0.009999999999999872,0.9967505399811851,0.009887327997866234,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.009999999999999872,0.8000000000000007,0.009999999999999872,0.009999999999999872
49,0.0,6,0.23076923076923078,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.9799474907053285e-28,2.790988896495518e-28,1.5030461832445627e-96,4.830328052027616e-55,4.830328052028204e-35,2.11136307427398e-27,0.6283591998679091,0.6283591998679091,5.10307737307976e-81,3.607078070658858e-26,2.3342301557214313e-05,1.690770226639666e-29,0.9852842713042833,0.022810387070511636,2.790911002479328e-05,1.1052303814768105e-06,2.3342846432974684e-17,2.3342846432974863e-23,4.9799474907052815e-27,4.9799474907052815e-27,4.9799474907053285e-28,0.999993773044761,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
50,0.0,7,0.3333333333333333,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.979947490705258e-28,2.7909888964954787e-28,1.5030461832445627e-96,4.830328052027616e-55,4.830328052028204e-35,2.11136307427398e-27,0.6283591998679091,0.6283591998679091,5.10307737307976e-81,3.607078070658858e-26,2.334279194425418e-06,1.690770226639682e-30,0.9852842713042833,0.022810387070511647,2.7909110024793228e-05,1.1052303814768065e-06,2.3342846432974684e-17,2.3342846432974863e-23,4.9799474907052815e-27,4.9799474907052815e-27,4.979947490705258e-28,0.999993773044761,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
51,0.0,2,0.3333333333333333,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.97994749070527e-29,2.7909888964954787e-28,1.5030461832445627e-96,4.830328052027754e-55,4.830328052028204e-35,2.11136307427398e-27,0.6283591998679091,0.6283591998679091,5.10307737307976e-81,3.607078070658884e-26,2.3342840984091326e-07,1.6907702266396982e-31,0.9852842713042833,0.0023288484481285014,2.790981106898226e-06,1.1052314808586753e-07,2.3342846432974576e-18,2.334284643297492e-24,4.9799474907053285e-28,4.9799474907053285e-28,4.97994749070527e-29,0.999993773044761,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
52,0.0,4,0.2564102564102564,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.97994749070527e-29,2.7909888964954985e-28,1.5030461832445627e-96,4.830328052027754e-55,4.830328052028204e-35,2.1113630742739946e-27,0.6283591998679091,0.6283591998679091,5.103077373079857e-83,3.607078070658884e-26,2.3342845888086457e-08,1.6907702266396903e-32,0.9852842713042833,0.0023288484481285014,2.790981106898226e-06,1.1052314808586753e-07,2.3342846432974576e-18,2.334284643297492e-24,4.979947490705364e-28,4.979947490705364e-28,4.97994749070527e-29,0.999993773044761,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
53,0.0,1,0.3076923076923077,False,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,4.97994749070527e-29,2.7909888964954787e-28,1.5030461832445627e-96,4.830328052027754e-55,4.830328052028204e-35,2.11136307427398e-27,0.6283591998679091,0.6283591998679091,5.103077373079906e-84,3.6070780706589093e-26,2.3342846378486103e-09,1.6907702266397144e-32,0.9852842713042833,0.0023288484481285014,2.790981106898231e-06,1.1052314808586753e-07,2.3342846432974576e-18,2.334284643297492e-24,4.9799474907053285e-28,4.9799474907053285e-28,4.97994749070527e-29,0.999993773044761,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.9967505399811851,0.009887327997866234,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.00999999999999989,0.8000000000000007,0.00999999999999989,0.00999999999999989
